epoch,batch,d_loss,g_loss,l1_loss,const_loss
9,241,0.447394460439682,4.9199090003967285,3.8787360191345215,0.010960210114717484
9,261,0.5371609330177307,4.566056728363037,3.617441177368164,0.01657688245177269
9,281,0.26654404401779175,7.021304607391357,3.8063647747039795,0.01388242281973362
9,301,0.3149409294128418,6.045687675476074,3.1610991954803467,0.013518005609512329
9,321,0.5835957527160645,8.53139877319336,3.526589870452881,0.014325806871056557
9,341,0.2655772864818573,6.898983955383301,3.626955032348633,0.01541889738291502
9,361,0.1989748477935791,7.639503002166748,3.726315498352051,0.016728496178984642
9,381,0.2184913009405136,7.059805393218994,3.7012739181518555,0.020215287804603577
9,401,0.2489313930273056,8.029890060424805,3.7519242763519287,0.013320453464984894
9,421,0.2980133295059204,5.792963981628418,3.494886875152588,0.015037132427096367
9,441,0.22845125198364258,7.436151027679443,3.743042469024658,0.013880981132388115
9,461,0.33690449595451355,5.0912346839904785,3.4465532302856445,0.013955747708678246
9,481,0.5694645047187805,4.610665321350098,3.6473898887634277,0.012111361138522625
9,501,0.24524375796318054,6.387540817260742,3.431367874145508,0.018682993948459625
9,521,0.2735392451286316,4.84162712097168,3.6093897819519043,0.014735548757016659
9,541,0.2221900075674057,7.782492637634277,3.632258415222168,0.01285109668970108
9,561,0.21604076027870178,6.662903785705566,3.6759071350097656,0.013823447749018669
9,581,0.25115516781806946,5.781059265136719,3.779803514480591,0.016308434307575226
9,601,0.3493730425834656,4.559757709503174,3.32736873626709,0.013359712436795235
9,621,0.26314443349838257,5.329513072967529,3.513195037841797,0.01597735658288002
9,641,0.19450713694095612,7.437214374542236,4.052215576171875,0.015079248696565628
9,661,0.2657826542854309,5.723011493682861,3.1994831562042236,0.010346762835979462
9,681,0.20345720648765564,8.480533599853516,4.0640645027160645,0.019460104405879974
9,701,0.19937559962272644,6.785678386688232,3.9158692359924316,0.010172434151172638
9,721,0.8410869836807251,4.643093585968018,3.565545082092285,0.01989464834332466
9,741,0.42014914751052856,5.706385135650635,4.1925048828125,0.02452307567000389
9,761,0.22232450544834137,6.175753116607666,3.307638645172119,0.01802869327366352
9,781,0.21448685228824615,7.9354400634765625,4.0512614250183105,0.014745619148015976
9,801,0.23735329508781433,6.58042049407959,3.4515810012817383,0.011371580883860588
9,821,0.2506771981716156,7.495861530303955,3.4673500061035156,0.01818603277206421
9,841,0.23510684072971344,7.420718669891357,3.4337897300720215,0.01566479168832302
9,861,0.20221540331840515,6.630720138549805,3.6922807693481445,0.01681094616651535
9,881,0.21863241493701935,6.846655368804932,3.5193090438842773,0.016370948404073715
9,901,0.24257029592990875,6.626543998718262,4.25605583190918,0.02001909911632538
9,921,0.6821126341819763,3.786433458328247,3.5089306831359863,0.010401233099400997
9,941,0.2900962829589844,5.500692367553711,3.604072332382202,0.01263779029250145
9,961,0.236794114112854,6.7408766746521,3.837658405303955,0.022716065868735313
9,981,0.20234684646129608,6.588069915771484,3.728597640991211,0.010923990048468113
9,1001,0.2101777195930481,7.060495376586914,3.696479320526123,0.014916163869202137
9,1021,0.22981224954128265,5.8176469802856445,3.437218189239502,0.017736170440912247
9,1041,0.20533180236816406,7.267894744873047,3.765007257461548,0.01666029542684555
9,1061,0.5312319397926331,4.352804183959961,3.9419631958007812,0.011953359469771385
9,1081,0.2770291268825531,6.465243816375732,3.3571205139160156,0.014161292463541031
9,1101,0.23873622715473175,7.324882507324219,3.4371514320373535,0.015663370490074158
9,1121,0.23419471085071564,6.073626518249512,3.48222017288208,0.017318440601229668
9,1141,0.4112778902053833,5.169383525848389,3.3747401237487793,0.01567007601261139
9,1161,0.3258203864097595,5.390624046325684,3.626913070678711,0.015987547114491463
9,1181,0.20270022749900818,8.484692573547363,3.895350694656372,0.016455063596367836
9,1201,0.2210371196269989,7.2401123046875,3.760561943054199,0.009647157974541187
9,1221,0.21980977058410645,6.775997161865234,3.6879935264587402,0.015440443530678749
9,1241,0.28251752257347107,7.192252159118652,3.559903144836426,0.014044065959751606
10,1,0.41814088821411133,7.140059471130371,3.4591877460479736,0.0156827624887228
10,21,0.3142610192298889,5.1831464767456055,3.582575798034668,0.015052638947963715
10,41,0.4809017479419708,5.163480281829834,3.381331443786621,0.019406335428357124
10,61,0.188211128115654,7.649510860443115,3.5350570678710938,0.036363039165735245
10,81,0.6014435291290283,3.970722198486328,3.280484914779663,0.013283384032547474
10,101,0.20751307904720306,7.83342981338501,3.6559343338012695,0.018138505518436432
10,121,0.2584773004055023,9.001504898071289,3.862400531768799,0.01530433539301157
10,141,0.2994314134120941,5.735321521759033,3.3672165870666504,0.01200416125357151
10,161,0.6286614537239075,8.414224624633789,3.39898681640625,0.01395365223288536
10,181,0.676332950592041,5.113612174987793,3.7549946308135986,0.016356494277715683
10,201,0.41707175970077515,4.974233627319336,3.5514423847198486,0.012275854125618935
10,221,0.23249132931232452,6.068155288696289,3.6231513023376465,0.015102831646800041
10,241,0.316453754901886,6.73176908493042,3.9638283252716064,0.01639407128095627
10,261,0.23660697042942047,6.318615913391113,3.4984946250915527,0.01523922011256218
10,281,0.360726535320282,7.188835144042969,3.418728828430176,0.014822385273873806
10,301,0.18494127690792084,7.403370380401611,3.4827065467834473,0.015215515159070492
10,321,0.23775389790534973,7.077088356018066,3.986618757247925,0.019044794142246246
10,341,0.4638206362724304,8.041430473327637,3.305743932723999,0.0132970055565238
10,361,0.2624679505825043,6.715045928955078,3.5622615814208984,0.01743146777153015
10,381,0.34329789876937866,4.382345199584961,3.524984359741211,0.014840900897979736
10,401,0.24422571063041687,7.500102519989014,3.9242358207702637,0.015394281595945358
10,421,0.2705734372138977,7.516473293304443,3.5840468406677246,0.018761029466986656
10,441,0.2497330904006958,6.787519931793213,3.5852766036987305,0.01179669052362442
10,461,0.38039377331733704,5.27590274810791,3.6799049377441406,0.011292743496596813
10,481,0.3089470863342285,7.591464519500732,3.6319899559020996,0.01663852296769619
10,501,0.28761646151542664,6.817553520202637,4.329172134399414,0.0160197913646698
10,521,0.28312918543815613,6.719970226287842,3.6203246116638184,0.011708997189998627
10,541,0.209657222032547,6.333545207977295,3.5230259895324707,0.0146093824878335
10,561,0.20339298248291016,6.747777938842773,3.8145856857299805,0.016291560605168343
10,581,0.27081191539764404,7.415999889373779,3.6254584789276123,0.013647680170834064
10,601,0.21752867102622986,7.0031046867370605,3.6833999156951904,0.01326710730791092
10,621,0.22464580833911896,7.507139682769775,3.930882215499878,0.016171663999557495
10,641,0.2218048870563507,7.048129558563232,3.3567209243774414,0.01056284736841917
10,661,0.23484165966510773,6.963733196258545,4.079980373382568,0.021220790222287178
10,681,0.22628480195999146,6.807238578796387,3.4835805892944336,0.011654012836515903
10,701,0.2073904126882553,7.356323719024658,3.7484219074249268,0.012277400121092796
10,721,0.20248179137706757,7.375200271606445,3.407578229904175,0.015747014433145523
10,741,0.284623920917511,6.250584602355957,3.9763898849487305,0.010189084336161613
10,761,0.4740995168685913,8.134970664978027,3.5584444999694824,0.01407846063375473
10,781,0.2874368131160736,7.7420430183410645,3.6001908779144287,0.014585146680474281
10,801,0.3362305164337158,6.177401542663574,3.590320587158203,0.016800839453935623
10,821,0.35207194089889526,6.880600452423096,3.877047538757324,0.014815449714660645
10,841,0.35474759340286255,4.2808613777160645,3.4670886993408203,0.0144532835111022
10,861,0.24437487125396729,6.400634288787842,3.8007049560546875,0.016184795647859573
10,881,0.19994907081127167,7.3832688331604,3.8447511196136475,0.015568945556879044
10,901,0.25922155380249023,6.822329044342041,3.422736644744873,0.012512611225247383
10,921,0.5378126502037048,5.185459613800049,4.122901916503906,0.014386570081114769
10,941,0.25869205594062805,5.706271648406982,3.6802072525024414,0.024269158020615578
10,961,0.2726026177406311,5.355865478515625,4.120169639587402,0.01154105644673109
10,981,0.6615374088287354,3.9906299114227295,3.5584962368011475,0.014463174156844616
10,1001,0.24082550406455994,7.040157794952393,3.5817127227783203,0.013479086570441723
10,1021,0.22827433049678802,6.364016532897949,3.8916544914245605,0.018980171531438828
10,1041,0.2173577845096588,7.501760482788086,3.9753642082214355,0.013277214020490646
10,1061,0.2684093117713928,6.930891036987305,3.600351333618164,0.012244170531630516
10,1081,0.32609957456588745,8.263534545898438,3.920982837677002,0.013259047642350197
10,1101,0.4345593750476837,9.420750617980957,3.545891046524048,0.014921467751264572
10,1121,0.1939396858215332,8.19993782043457,3.7238545417785645,0.019376900047063828
10,1141,0.26335611939430237,8.006929397583008,3.5986571311950684,0.01846451126039028
10,1161,0.5163834095001221,8.318197250366211,3.688220977783203,0.031761929392814636
10,1181,0.5646556615829468,7.668099880218506,3.719695568084717,0.021111667156219482
10,1201,0.2504563629627228,5.979966640472412,3.961116313934326,0.01688179187476635
10,1221,0.244715616106987,7.576625347137451,3.8108162879943848,0.013587865978479385
10,1241,0.2079949527978897,7.152464866638184,3.6040778160095215,0.011712568812072277
11,1,0.20675897598266602,7.008477210998535,3.4161252975463867,0.015964824706315994
11,21,0.29420414566993713,8.01708698272705,3.713714599609375,0.021415213122963905
11,41,0.20789383351802826,7.386146068572998,3.8588762283325195,0.02412138320505619
11,61,0.3819078803062439,7.479090690612793,3.4141759872436523,0.01372193731367588
11,81,0.2588629722595215,7.237705707550049,3.5238590240478516,0.010444970801472664
11,101,0.22837664186954498,7.338375568389893,3.4460787773132324,0.016796119511127472
11,121,0.2670177221298218,7.190396308898926,3.3670685291290283,0.011080480180680752
11,141,0.3824077844619751,9.008262634277344,3.563363790512085,0.013375507667660713
11,161,0.2512667775154114,6.206301212310791,3.6915266513824463,0.020016491413116455
11,181,0.2887088656425476,7.355822563171387,3.868483304977417,0.014044547453522682
11,201,0.2407958209514618,7.308499813079834,3.709826946258545,0.014134887605905533
11,221,0.3712305426597595,4.085252285003662,3.5416502952575684,0.017316006124019623
11,241,0.21383647620677948,7.185915470123291,3.3509278297424316,0.014776969328522682
11,261,0.18171155452728271,7.934451103210449,3.325805187225342,0.01907200925052166
11,281,0.1967543661594391,7.569116115570068,3.1494574546813965,0.022502800449728966
11,301,0.2728297710418701,6.375458717346191,3.6975791454315186,0.021300841122865677
11,321,0.33545997738838196,6.804011344909668,4.14996337890625,0.019795171916484833
11,341,0.19852952659130096,7.482032299041748,3.6194112300872803,0.012008067220449448
11,361,0.20589029788970947,8.619819641113281,3.5137057304382324,0.01351742260158062
11,381,0.19503521919250488,8.634888648986816,4.043180465698242,0.011629564687609673
11,401,0.28384003043174744,4.72609806060791,3.656428813934326,0.01303206104785204
11,421,0.2158198207616806,7.858952522277832,3.7670698165893555,0.02651902846992016
11,441,0.6092355251312256,9.453618049621582,3.6815545558929443,0.018644211813807487
11,461,0.2355670928955078,8.608083724975586,3.7984628677368164,0.014436504803597927
11,481,0.3096486032009125,6.121403694152832,3.5698084831237793,0.01295202411711216
11,501,0.29036471247673035,4.796670913696289,3.1981687545776367,0.013052714057266712
11,521,0.19773553311824799,7.189924240112305,3.4320664405822754,0.01110067218542099
11,541,0.20672570168972015,6.261462688446045,3.5161008834838867,0.020860671997070312
11,561,0.1920640468597412,7.820234298706055,3.5173535346984863,0.011676657013595104
11,581,0.6804679036140442,3.8059024810791016,3.4951698780059814,0.01382819376885891
11,601,0.662720263004303,4.326351165771484,3.5935771465301514,0.014497974887490273
11,621,0.2084295153617859,6.768464088439941,3.855862617492676,0.01485574059188366
11,641,0.28245705366134644,6.041097640991211,3.4829659461975098,0.016986316069960594
11,661,0.5484755039215088,8.935497283935547,3.858402967453003,0.013571329414844513
11,681,0.5030919909477234,3.8430421352386475,3.3722357749938965,0.0185107234865427
11,701,0.2631169259548187,7.016086578369141,3.580260753631592,0.01325090229511261
11,721,0.20216593146324158,6.538261413574219,3.4580578804016113,0.014292136766016483
11,741,0.256991446018219,5.857773303985596,3.168187141418457,0.012192608788609505
11,761,0.23033899068832397,8.344878196716309,3.6801462173461914,0.014463542029261589
11,781,0.1877037137746811,8.675439834594727,3.7102341651916504,0.014040274545550346
11,801,0.3232905864715576,5.541205406188965,3.858795642852783,0.013243691064417362
11,821,1.1047441959381104,8.821216583251953,3.804272413253784,0.017920494079589844
11,841,0.20671387016773224,7.546571731567383,3.691077709197998,0.011733181774616241
11,861,0.1845603883266449,7.844661235809326,3.421463966369629,0.012957051396369934
11,881,0.18166787922382355,8.29608154296875,3.7192704677581787,0.013390490785241127
11,901,0.39850544929504395,7.684625625610352,3.8293349742889404,0.013610001653432846
11,921,0.2460484802722931,7.312047481536865,3.988861560821533,0.015793999657034874
11,941,0.3628445267677307,5.193686008453369,3.667203426361084,0.011412929743528366
11,961,0.23055994510650635,7.498182773590088,3.7192673683166504,0.017328830435872078
11,981,0.3224104642868042,7.473361968994141,4.16629695892334,0.013038166798651218
11,1001,0.23238232731819153,7.502562522888184,3.5804426670074463,0.013087514787912369
11,1021,0.4371267259120941,4.448981285095215,3.8102104663848877,0.012743472121655941
11,1041,0.44658854603767395,9.379846572875977,3.791594982147217,0.010999119840562344
11,1061,0.3362339437007904,5.58270263671875,3.828773260116577,0.01825622469186783
11,1081,0.24252599477767944,7.3996477127075195,3.316444158554077,0.015119337476789951
11,1101,0.19189603626728058,8.109053611755371,3.7591381072998047,0.016326362267136574
11,1121,0.34141623973846436,8.539255142211914,3.636477470397949,0.015418785624206066
11,1141,0.2893431484699249,4.490285396575928,3.056114912033081,0.014220844022929668
11,1161,0.21051909029483795,7.390681266784668,3.4037282466888428,0.018621107563376427
11,1181,0.18401794135570526,7.961439609527588,3.6700801849365234,0.016971221193671227
11,1201,0.31348803639411926,6.391232967376709,3.799637794494629,0.015020216815173626
11,1221,0.19512802362442017,8.416984558105469,3.8811521530151367,0.01829136535525322
11,1241,0.2204594910144806,6.043893814086914,3.5419044494628906,0.012464374303817749
12,1,0.22670960426330566,6.899038791656494,3.6074793338775635,0.02371678128838539
12,21,0.20733702182769775,7.465307235717773,3.636401891708374,0.01102045364677906
12,41,0.18305301666259766,9.143752098083496,3.717101812362671,0.014161279425024986
12,61,0.4905283451080322,7.666567325592041,3.5156006813049316,0.015269661322236061
12,81,0.3095053434371948,4.400145053863525,3.4509005546569824,0.024220146238803864
12,101,0.4296804666519165,7.792347431182861,4.061460971832275,0.016934091225266457
12,121,0.19906215369701385,7.141406059265137,3.7214386463165283,0.0132282804697752
12,141,0.26169759035110474,5.769471645355225,3.6554720401763916,0.010497456416487694
12,161,0.30958154797554016,5.695902347564697,3.4624056816101074,0.012424418702721596
12,181,0.6324425935745239,4.8111186027526855,3.342024803161621,0.01193651370704174
12,201,0.4817555546760559,6.702366352081299,3.383549451828003,0.014982687309384346
12,221,0.3331553637981415,7.717661380767822,3.9981627464294434,0.017598126083612442
12,241,0.24295717477798462,7.223758220672607,3.626173973083496,0.012221595272421837
12,261,0.31852903962135315,7.649318695068359,3.5751285552978516,0.015532497316598892
12,281,0.21661508083343506,7.332301616668701,3.4744949340820312,0.010872816666960716
12,301,0.19958630204200745,8.026111602783203,3.621947765350342,0.020929750055074692
12,321,0.20758068561553955,7.163676738739014,3.522881031036377,0.012568553909659386
12,341,0.2071641981601715,6.791725158691406,4.017980098724365,0.017263909801840782
12,361,0.2762560546398163,7.1155500411987305,3.6086349487304688,0.013298233970999718
12,381,0.19161561131477356,7.752060413360596,3.566131353378296,0.012534045614302158
12,401,0.4303343594074249,4.906304359436035,3.502066135406494,0.014250142499804497
12,421,0.20207148790359497,6.571348190307617,3.2115049362182617,0.013790345750749111
12,441,0.322361558675766,5.120282173156738,3.9186649322509766,0.01254722848534584
12,461,0.2749398946762085,5.694729328155518,3.5059046745300293,0.012368335388600826
12,481,0.2149621695280075,7.633055686950684,3.975578784942627,0.014393238350749016
12,501,0.2986062467098236,5.153186321258545,3.6457090377807617,0.015767894685268402
12,521,0.2543709874153137,5.518984317779541,3.5684397220611572,0.011622870340943336
12,541,0.5815114378929138,4.070506572723389,3.201341390609741,0.013226529583334923
12,561,0.8210546374320984,8.300025939941406,3.537856340408325,0.01837269216775894
12,581,0.28774452209472656,6.321712017059326,3.477320671081543,0.012683034874498844
12,601,0.24296744167804718,6.990290641784668,4.058389186859131,0.01358838565647602
12,621,0.26065292954444885,5.18219518661499,3.6364006996154785,0.011528639122843742
12,641,0.37476786971092224,9.484895706176758,3.5486209392547607,0.013083498924970627
12,661,0.19775071740150452,6.347676753997803,3.4965672492980957,0.01620953530073166
12,681,0.24517464637756348,7.2407050132751465,3.2520434856414795,0.014214240945875645
12,701,0.2138393670320511,7.585392951965332,3.391261100769043,0.011789310723543167
12,721,0.20633116364479065,8.34710693359375,3.6996264457702637,0.01288264524191618
12,741,0.2889366149902344,8.702341079711914,3.8054819107055664,0.012424241751432419
12,761,0.2248440831899643,7.286589622497559,3.5631096363067627,0.015723440796136856
12,781,0.2193153351545334,6.610501289367676,3.419680595397949,0.009604392573237419
12,801,0.18006287515163422,8.158576965332031,3.546706438064575,0.013654375448822975
12,821,0.18452788889408112,8.896967887878418,3.8170557022094727,0.015120197087526321
12,841,0.2316187471151352,8.074445724487305,4.020110130310059,0.013784999027848244
12,861,0.20477838814258575,7.157163143157959,3.6739330291748047,0.013902455568313599
12,881,0.20096617937088013,8.339090347290039,3.9081227779388428,0.02133965864777565
12,901,0.18874867260456085,7.853245735168457,3.3199868202209473,0.015774931758642197
12,921,0.19402681291103363,8.344579696655273,3.9625191688537598,0.01870221272110939
12,941,0.21218423545360565,8.05050277709961,3.692687511444092,0.013385068625211716
12,961,0.9945940375328064,4.021608352661133,3.6132991313934326,0.012809048406779766
12,981,0.28459981083869934,5.240916728973389,3.3092265129089355,0.012499494478106499
12,1001,0.22186917066574097,7.9248223304748535,3.9127321243286133,0.01322716474533081
12,1021,0.23093639314174652,7.293691158294678,3.2269227504730225,0.016109034419059753
12,1041,0.23983734846115112,7.84109354019165,3.90798282623291,0.009993055835366249
12,1061,0.4646513760089874,9.12705135345459,3.1978378295898438,0.013033649884164333
12,1081,0.2567873001098633,6.284015655517578,3.4332454204559326,0.010953610762953758
12,1101,0.27931860089302063,5.838077545166016,3.413686752319336,0.019655097275972366
12,1121,0.2778606116771698,5.656898498535156,3.43930721282959,0.010487658903002739
12,1141,0.2771380841732025,5.030095100402832,3.235018730163574,0.01045999862253666
12,1161,0.39129653573036194,8.41176986694336,3.477116584777832,0.019184816628694534
12,1181,0.26019787788391113,8.621502876281738,3.810473918914795,0.013053221628069878
12,1201,0.1993759274482727,7.558206081390381,3.367919445037842,0.012455764226615429
12,1221,0.24932962656021118,5.236315727233887,3.726896286010742,0.017611201852560043
12,1241,0.22484445571899414,8.342025756835938,3.755659580230713,0.01498551294207573
13,1,0.2660451829433441,8.186332702636719,3.539390802383423,0.014682300388813019
13,21,0.20449060201644897,6.188049793243408,3.384272813796997,0.016430960968136787
13,41,0.23619729280471802,6.5410261154174805,3.5810494422912598,0.023764699697494507
13,61,0.34434249997138977,4.619897365570068,3.746519088745117,0.014501339755952358
13,81,0.22503648698329926,6.158442497253418,3.484795570373535,0.020251154899597168
13,101,0.19987361133098602,7.155688762664795,3.4161524772644043,0.013514941558241844
13,121,0.24686501920223236,6.157545566558838,3.414534330368042,0.012946076691150665
13,141,0.20882417261600494,7.362662315368652,3.530679941177368,0.013816971331834793
13,161,0.2655372619628906,6.812583923339844,3.7356324195861816,0.010131141170859337
13,181,0.24803844094276428,8.191590309143066,3.5428218841552734,0.013886676169931889
13,201,0.281351238489151,5.0978522300720215,3.496694326400757,0.01507819164544344
13,221,0.2381848692893982,5.95116662979126,3.6459689140319824,0.01137220673263073
13,241,0.33755820989608765,4.107737064361572,3.187917470932007,0.009807688184082508
13,261,0.2544306814670563,6.808565139770508,3.75034236907959,0.021897686645388603
13,281,0.20699557662010193,6.979916572570801,3.551361322402954,0.01201970037072897
13,301,0.3149576187133789,6.873831748962402,3.240621566772461,0.013241086155176163
13,321,0.20309366285800934,7.404421806335449,3.789964199066162,0.013691768981516361
13,341,0.25004956126213074,6.362879276275635,3.8946006298065186,0.019571520388126373
13,361,0.3249450623989105,5.3377366065979,3.618412494659424,0.022750649601221085
13,381,0.27010640501976013,5.10449743270874,3.284083843231201,0.018969982862472534
13,401,0.19542323052883148,7.398277759552002,3.7271170616149902,0.028294241055846214
13,421,0.18735945224761963,7.348163604736328,3.6845951080322266,0.019769219681620598
13,441,0.23128393292427063,7.402523040771484,3.785698890686035,0.012884538620710373
13,461,0.20545272529125214,6.742549896240234,3.585390567779541,0.0184054896235466
13,481,0.2498108148574829,5.857212543487549,3.391775608062744,0.018510790541768074
13,501,0.5712224245071411,6.234981060028076,4.311985015869141,0.014289526268839836
13,521,0.3151928782463074,7.162272930145264,3.734067678451538,0.011777208186686039
13,541,0.24598628282546997,5.929013729095459,3.785860776901245,0.01257933210581541
13,561,0.24282166361808777,7.0230512619018555,3.918863534927368,0.017887672409415245
13,581,0.23949038982391357,7.743781566619873,4.0081634521484375,0.02207256853580475
13,601,0.3846271336078644,7.758185863494873,3.7652719020843506,0.009418212808668613
13,621,0.2277279943227768,5.831331253051758,3.9419219493865967,0.018615107983350754
13,641,0.3472951650619507,8.211505889892578,3.586998224258423,0.011763786897063255
13,661,0.19128231704235077,7.810345649719238,3.6856555938720703,0.01666056364774704
13,681,0.19408489763736725,7.850951194763184,3.539585590362549,0.012489326298236847
13,701,0.3251686990261078,5.19563627243042,3.5194122791290283,0.012256873771548271
13,721,0.2954174280166626,8.399310111999512,3.4661288261413574,0.011413821950554848
13,741,0.18726246058940887,8.736038208007812,3.8887879848480225,0.0106803048402071
13,761,0.18979652225971222,7.712365627288818,3.179112672805786,0.0153058972209692
13,781,0.29648345708847046,5.854979515075684,3.261277914047241,0.010357743129134178
13,801,0.2521020174026489,6.974635124206543,3.260159492492676,0.020511390641331673
13,821,0.2033580094575882,6.6986846923828125,3.3870153427124023,0.011664582416415215
13,841,0.18166419863700867,8.72295093536377,3.9568681716918945,0.014690916985273361
13,861,0.7240065336227417,9.155184745788574,3.6150546073913574,0.011439588852226734
